PHYLUM,LINEAGE,CLASS,ORDER,FAMILY,COMMON NAME,CODE (5 letter code),SCIENTIFIC NAME,TAXON ID (see NCBI),GENOME OR TRANSCRIPTOME?,TECHNOLOGY,SOURCE,ACCESSION NUMBER,REFERENCE,EXTRA INFO,C (ASSEMBLY),S (ASSEMBLY),D (ASSEMBLY),F (ASSEMBLY),M (ASSEMBLY),C+F (GOOD if >85*),Busco database,No. ISOFORMS,C (LONGEST),S (LONGEST),D (LONGEST),F (LONGEST),M (LONGEST),C+F (GOOD if >85*),Busco database,No. GENES,EggNOG-mapper,FANTASIA
NEMERTEA,,Pilidiophora,Heteronemertea,Lineidae,,CEMA1,Cerebratulus marginatus,187795,Transcriptome,Illumina Genome Analyzer II,NCBI SRA,SRR618507,,,85.9,43.8,42.1,10.1,4,96,metazoa_odb10,,81.9,80.7,1.2,10.3,7.8,92.2,metazoa_odb10,24413,16545,24281
NEMERTEA,,Pilidiophora,Heteronemertea,Lineidae,,CERE1,Cerebratulus sp. BE-2015,1612428,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR1797867,,,97.2,48.5,48.7,1.9,0.9,99.1,metazoa_odb10,,93.7,93.4,0.3,2.1,4.2,95.8,metazoa_odb10,25902,16772,25772
NEMERTEA,,Pilidiophora,Heteronemertea,Lineidae,,LLON1,Lineus longissimus,88925,Genome,,https://portal.darwintreeoflife.org/data/root/details/Lineus20longissimus,,,Chromosome level,-,-,-,-,-,-,-,-,98.1,97.6,0.5,0.9,1,99,metazoa_odb10,19782,15658,19638
NEMERTEA,,Pilidiophora,Heteronemertea,Lineidae,,LSAN2,Lineus sanguineus,187800,Transcriptome,,Sequenced by us,-,,,99.8,12.7,87.1,0.2,0,100,metazoa_odb10,,83.7,79.5,4.2,2,14,85.7,metazoa_odb10,48284,26183,47252
NEMERTEA,,Pilidiophora,Heteronemertea,Lineidae,,NGEN1,Notospermus geniculatus,416868,Genome,,Marine Genomics,Notospermus geniculatus ver. 2.0,,,-,-,-,-,-,-,-,-,93.6,64.4,29.2,3.8,2.6,97.4,metazoa_odb10,43294,32667,42167
NEMERTEA,,Pilidiophora,Heteronemertea,Lineidae,,ROCC1,Riseriellus occultus,88934,Transcriptome,Illumina Genome Analyzer II,NCBI SRA,SRR1505179,,,79.8,31.4,48.4,13.9,6.3,93.7,metazoa_odb10,,74.5,71.9,2.6,15.9,9.6,90.4,metazoa_odb10,25145,17143,24873
NEMERTEA,,Pilidiophora,Heteronemertea,Valenciniidae,,BUNI1,Baseodiscus unicolor,547255,Transcriptome,Illumina Genome Analyzer II,NCBI SRA,SRR1505175,,,85,39.3,45.7,11.4,3.6,96.4,metazoa_odb10,,80.7,79.4,1.3,12.5,6.8,93.2,metazoa_odb10,30351,17984,30099
NEMERTEA,,Pilidiophora,Hubrechtiiformes,Hubrechtellidae,,HIJI1,Hubrechtella ijimai,1519031,Transcriptome,Illumina Genome Analyzer II,NCBI SRA,SRR1505100,,,71.9,20.3,51.6,15.7,12.4,87.6,metazoa_odb10,,67.7,66.4,1.3,15.1,17.2,82.8,metazoa_odb10,23548,15591,23295
NEMERTODERMATIDA,Acoelomorpha,-,Nemertodermatida,,,MSTI1,Meara stichopi,84115,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR2681155,,,90,52.1,37.9,0.8,9.2,90.8,metazoa_odb10,,74.9,74.3,0.6,1.3,23.8,76.2,metazoa_odb10,18742,10429,18680
NEMERTODERMATIDA,Acoelomorpha,-,Nemertodermatida,,,NWES2,Nemertoderma westbladi,172109,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR2682004,,,92.1,7.4,84.7,1.7,6.2,93.8,metazoa_odb10,,91,25.2,65.8,1.8,7.2,92.8,metazoa_odb10,38753,29513,38357
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatidae,Velvet worms,EBRO2,Epiperipatus broadwayi,2448278,Genome,Oxford Nanopore + Hi-C,Harvard Database,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IKUCMY,https://academic.oup.com/gbe/article/15/3/evad021/7039704,,-,-,-,-,-,-,-,-,90.9,88.7,2.2,6.2,2.9,97.1,metazoa_odb10,46891,21513,45818
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatidae,Velvet worms,EPPA1,Epiperipatus sp. CB-2018 / Epiperipatus sp. (Panama) MCZ-141126,2497346,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR8320992,,,75.2,50.6,24.6,14.8,10,90,metazoa_odb10,,74.2,73.6,0.6,14.9,10.9,89.1,metazoa_odb10,22213,16333,22207
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatidae,Velvet worms,EPTR1,Epiperipatus trinidadensis,2448280,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR13614433,,,61.7,43,18.7,27.4,10.9,89.1,metazoa_odb10,,55.5,54.9,0.6,27.1,17.4,82.6,metazoa_odb10,18274,13304,18271
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatidae,Velvet worms,ETOT1,Eoperipatus totoro,1385931,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR14561348,,,90.1,55.8,34.3,3,6.9,93.1,metazoa_odb10,,88.2,85.7,2.5,3.1,8.7,91.3,metazoa_odb10,18009,12995,17812
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatidae,Velvet worms,EVAG1,Epiperipatus vagans,2448281,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR13614432,,,71,42.2,28.8,23.4,5.6,94.4,metazoa_odb10,,66.3,65.4,0.9,21,12.7,87.3,metazoa_odb10,22135,15186,22135
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatidae,Velvet worms,MTOR1,Macroperipatus torquatus,1454321,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR13614429,,,60.8,42.1,18.7,27.7,11.5,88.5,metazoa_odb10,,67.4,66.2,1.2,3.6,29,71,metazoa_odb10,20817,14878,20814
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatidae,Velvet worms,PERS1,Peripatidae sp. Panama MCZ IZ 141128 / Epiperipatus bernali,2806636,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR13614442,,,64.3,41.4,22.9,26.4,9.3,90.7,metazoa_odb10,,57.1,56.2,0.9,25.9,17,83,metazoa_odb10,21441,15672,21431
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatidae,Velvet worms,PESO1,Peripatus (Epiperipatus) solorzanoi,1633879,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR13614434,,,51.6,39,12.6,30.6,17.8,82.2,metazoa_odb10,,47,46.5,0.5,28.4,24.6,75.4,metazoa_odb10,14598,10612,14596
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatopsidae,Velvet worms,EROW2,Euperipatoides rowelli,49087,Transcriptome,Illumina HiSeq 4000,NCBI SRA,SRR11128566 + SRR11128567 + SRR11128565,,,73.5,57.7,15.8,13.8,12.7,87.3,metazoa_odb10,,71,69.2,1.8,19.7,9.3,90.7,metazoa_odb10,45774,28254,45677
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatopsidae,Velvet worms,KOCC1,Kumbadjena occidentalis,1454319,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR13614430,,,33.2,23.7,9.5,42.6,24.2,75.8,metazoa_odb10,,71.1,67.7,3.4,7.4,21.5,78.5,metazoa_odb10,25466,15377,25462
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatopsidae,Velvet worms,MINA1,Metaperipatus inae,444703,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR13614424,,,74.1,51.9,22.2,19.4,6.5,93.5,metazoa_odb10,,68.2,67.6,0.6,19.1,12.7,87.3,metazoa_odb10,19193,14335,19187
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatopsidae,Velvet worms,OGIL1,Occiperipatoides gilesii,1454325,Transcriptome,Illumina HiSeq 2500,,SRR13614423,,,46,36,10,35.7,18.3,81.7,metazoa_odb10,,43.4,43,0.4,30.6,26,74,metazoa_odb10,20780,13894,20777
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatopsidae,Velvet worms,OKWA1,Opisthopatus kwazululandi,2448284,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR8318947,,,70.4,43.3,27.1,15.9,13.4,86.3,metazoa_odb10,,71.5,70.6,0.9,17.3,11.2,88.8,metazoa_odb10,28633,20124,28623
ONYCHOPHORA,,Udeonychophora,Euonychophora,Peripatopsidae,Velvet worms,PBOL1,Peripatopsis bolandi,2448286,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR13614438,,,78.5,38.1,40.4,17.4,4.1,95.9,metazoa_odb10,,70.2,69.8,0.4,17.9,11.9,88.1,metazoa_odb10,33853,21585,33848
Outgroup,Fungi/Basidiomycota,,,,,CCIN1,Coprinopsis cinerea,240176,Genome,,NCBI Genome,GCF_000182895.1,,,-,-,-,-,-,-,-,-,92.9,92.5,0.4,4.3,2.8,97.2,eukaryota_odb10,13355,10623,13326
Outgroup,,Choanoflagellatea,Choanoflagellida,Salpingoecidae,,MBRE2,Monosiga brevicollis,431895,Genome,,NCBI Genome,GCF_000002865.3,,,-,-,-,-,-,-,-,-,78.8,78.8,0,7.5,13.7,86.3,eukaryota_odb10,9205,7458,9120
Outgroup,,Choanoflagellatea,Choanoflagellida,Salpingoecidae,,SROS1,Salpingoeca rosetta,946362,Genome,,NCBI Genome,GCF_000188695.1,,,-,-,-,-,-,-,-,-,83.1,83.1,0,6.7,10.2,89.8,eukaryota_odb10,11618,9509,11529
Outgroup,,Corallochytrea,,,,CLIM1,Corallochytrium limacisporum,98351,Genome,,FigShare,5426470,,,-,-,-,-,-,-,-,-,90.2,89.4,0.8,4.3,5.5,94.5,eukaryota_odb10,7535,5990,7518
Outgroup,,Cristidiscoidea,Nucleariida,Nucleariidae,,NDEL1,Nuclearia delicatula,154968,Transcriptome,Illumina HiSeq 1000,NCBI SRA,SRR8619291,,,99.2,31.4,67.8,0.4,0.4,99.6,eukaryota_odb10,,38,28.2,9.8,16.9,45.1,54.9,eukaryota_odb10,42410,15940,42275
Outgroup,,Dermocystida,,,,SDES1,Sphaerothecum destruens,42893,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR1618479,,,87.4,43.1,44.3,6.3,6.3,93.7,eukaryota_odb10,,47.9,47.5,0.4,8.2,43.9,56.1,eukaryota_odb10,5766,3764,5761
Outgroup,,Filasterea,Ministeriida,Capsasporidae,,COWC1,Capsaspora owczarzaki,192875,Genome,,NCBI Genome,GCF_000151315.2,,,-,-,-,-,-,-,-,-,92.6,92.2,0.4,3.1,4.3,95.7,eukaryota_odb10,8621,7388,8557
Outgroup,,Filasterea,,,,PCHI1,Pigoraptor chileana,2006546,Genome,,FigShare,19895962,https://www.nature.com/articles/s41586-022-05110-4,,-,-,-,-,-,-,-,-,67.9,67.1,0.8,12.5,19.6,80.4,eukaryota_odb10,11933,8798,11674
Outgroup,,Ichthyophonida,,,,CRFR1,Creolimax fragrantissima,470921,Genome,,FigShare,1403592,,,-,-,-,-,-,-,-,-,95.7,94.1,1.6,2,2.3,97.7,eukaryota_odb10,8694,6977,8478
PHORONIDA,,-,-,Phoronidae,,PAUS1,Phoronis australis,115415,Genome,,Marine Genomics,Phoronis australis ver. 2.0,,,-,-,-,-,-,-,-,-,96.4,94.5,1.9,2.4,1.2,98.8,metazoa_odb10,20473,16524,20249
PHORONIDA,,-,-,Phoronidae,,PHAR1,Phoronopsis harmeri,490051,Transcriptome,Illumina HiSeq 2000,NSBI SRA,SRR2131255,,,87.9,32,55.9,10.1,2,98,metazoa_odb10,,80.9,79.9,1,9.6,9.5,90.5,metazoa_odb10,21335,15361,21042
PHORONIDA,,-,-,Phoronidae,,PIJI1,Phoronis ijimai,672013,Transcriptome,Illumina HiSeq 2000,NSBI SRA,SRR1611566,,,87.4,43.4,44,9,3.6,96.4,metazoa_odb10,,83.2,80,3.2,8.1,8.7,91.3,metazoa_odb10,27579,18912,27256
PHORONIDA,,-,-,Phoronidae,,PPSA1,Phoronis psammophila,67897,Transcriptome,Illumina HiSeq 2000,NSBI SRA,SRR1611565,,,90.4,19.9,70.5,6.3,3.3,96.7,metazoa_odb10,,88.3,86.4,1.9,6.6,5.1,94.9,metazoa_odb10,25680,19054,25498
PLACOZOA,,-,-,Trichoplacidae,,HHON1,Hoilungia hongkongensis,1964320,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR5311041,,,94.5,7.9,86.6,2.8,2.7,97.3,metazoa_odb10,,70.9,70.3,0.6,1.8,27.3,72.7,metazoa_odb10,12721,10717,12706
PLACOZOA,,-,-,Trichoplacidae,,TRIC1,Trichoplax sp. H2,287889,Genome,,NCBI Genome,GCA_003344405.1,,,-,-,-,-,-,-,-,-,94.8,94.1,0.7,2,3.2,96.8,metazoa_odb10,12174,10836,12094
PLATYHELMINTHES,Catenulida,,,Stenostomidae,,SLEU1,Stenostomum leucops,52061,Transcriptome,,NCBI SRA,SRR1910423,,,76.5,57.8,18.7,6.8,16.7,83.3,metazoa_odb10,41267,75.5,69.2,6.3,5.8,18.7,81.3,metazoa_odb10,22925,15244,22745
PLATYHELMINTHES,Catenulida,,,Stenostomidae,,SSTH1,Stenostomum sthenum,1611831,Transcriptome,,NCBI SRA,SRR1801788,,,84,53.2,30.8,3,13,87,metazoa_odb10,56369,79.7,71.6,8.1,2.2,18.1,81.9,metazoa_odb10,22393,14999,22281
PLATYHELMINTHES,Rhabditophora,,Bothrioplanida,Bothrioplanidae,,BSEM1,Bothrioplana semperi,79787,Transcriptome,,NCBI SRA,SRR1796356,,,71,51.3,19.7,12.8,16.2,83.8,metazoa_odb10,38254,70.8,67.1,3.7,11.6,17.6,82.4,metazoa_odb10,24539,15483,24452
PLATYHELMINTHES,Rhabditophora,,Gnosonesimida,Gnosonesimidae,,GNOS1,Gnosonesimida sp. IV CEL-2015,1628690,Transcriptome,,NCBI SRA,SRR1976178,,,67.8,42,25.8,14.2,18,82,metazoa_odb10,40107,66.8,65,1.8,13.2,20,80,metazoa_odb10,20446,13206,20346
PLATYHELMINTHES,Rhabditophora,,Macrostomorpha Sup.O,Macrostomidae,,MLIG1,Macrostomum lignano,282301,Genome,,NCBI Genome,GCA_002269645.1,,Genome v3_7,-,-,-,-,-,-,-,-,86.7,6,80.7,3,10.3,89.7,metazoa_odb10,49013,36839,40953
PLATYHELMINTHES,Rhabditophora,,Macrostomorpha Sup.O,Macrostomidae,,MLIN1,Microstomum lineare,52057,Transcriptome,,NCBI SRA,SRR11928766,,,81.2,27.3,53.9,10,8.8,91.2,metazoa_odb10,76271,75,66.9,8.1,10.3,14.7,85.3,metazoa_odb10,35619,23894,35456
PLATYHELMINTHES,Rhabditophora,,Macrostomorpha Sup.O,Macrostomidae,,PJNB1,Psammomacrostomum sp. 2 JNB-2019,2614406,Transcriptome,,NCBI SRA,SRR11928763,,,76.1,56.6,19.5,7.9,16,84,metazoa_odb10,43327,72.4,71.2,1.2,8.3,19.3,80.7,metazoa_odb10,20244,12876,20206
PLATYHELMINTHES,Rhabditophora,,Polycladida,Euryleptidae,,PCRO1,Prostheceraeus crozieri,2291463,Genome,,Github,GCA_907163375.1,,,-,-,-,-,-,-,-,-,83.7,82.4,1.3,5.3,11,89,metazoa_odb10,43325,28533,41166
PLATYHELMINTHES,Rhabditophora,,Polycladida,Gnesiocerotidae,,ECEL1,Echinoplana celerrima,983673,Transcriptome,,NCBI SRA,SRR1796488,,,89.8,63.6,26.2,2.9,7.3,92.7,metazoa_odb10,50819,87.3,84.8,2.5,2.2,10.5,89.5,metazoa_odb10,24114,15593,23956
PLATYHELMINTHES,Rhabditophora,,Polycladida,Leptoplanidae,,LETR1,Leptoplana tremellaris,107733,Transcriptome,,NCBI SRA,SRR1797726,,,89.8,59.5,30.3,3.2,7,93,metazoa_odb10,68945,87.2,85,2.2,2.4,10.4,89.6,metazoa_odb10,28686,16770,28564
PLATYHELMINTHES,Rhabditophora,,Polycladida,Prosthiostomidae,,PSIP1,Prosthiostomum siphunculus,983679,Transcriptome,,NCBI SRA,SRR1797833,,,92.1,68.6,23.5,2.4,5.5,94.5,metazoa_odb10,53786,91.5,87.1,4.4,1,7.5,92.5,metazoa_odb10,26585,17008,26510
PLATYHELMINTHES,Rhabditophora,,Prorhynchida,Prorhynchidae,,GAPP1,Geocentrophora applanata,1468192,Transcriptome,,NCBI SRA,SRR1955490,,,87.2,54.6,32.6,3.9,8.9,91.1,metazoa_odb10,48845,84.7,70.2,14.5,3.1,12.2,87.8,metazoa_odb10,32476,21421,31927
PLATYHELMINTHES,Rhabditophora,,Prorhynchida,Prorhynchidae,,PSTA1,Prorhynchus stagnalis,1468201,Transcriptome,,NCBI SRA,SRR1797824,,,68.5,54,14.5,13.1,18.4,81.6,metazoa_odb10,27060,68.6,65.5,3.1,11.6,19.8,80.2,metazoa_odb10,19757,12887,19726
PLATYHELMINTHES,Rhabditophora,,Proseriata,Monocelididae,,MILE1,Minona ileanae,60013,Transcriptome,,NCBI SRA,SRR8955024,,,91.6,56.6,35,2.3,6.1,93.9,metazoa_odb10,53034,89.8,86.4,3.4,1.7,8.5,91.5,metazoa_odb10,23682,16395,23659
PLATYHELMINTHES,Rhabditophora,,Proseriata,Nematoplanidae,,NCOE1,Nematoplana coelogynoporoides,66743,Transcriptome,,NCBI SRA,SRR1797817,,,92.6,55.8,36.8,2.8,4.6,95.4,metazoa_odb10,46936,90.1,72.3,17.8,2,7.9,92.1,metazoa_odb10,24658,18513,24547
PLATYHELMINTHES,Rhabditophora,,Proseriata,Otoplanidae,,IHEL1,Itaspiella helgolandica,1611829,Transcriptome,,NCBI SRA,SRR1797713,,,92.2,62.8,29.4,3.1,4.7,95.3,metazoa_odb10,47410,90.5,85.2,5.3,1.6,7.9,92.1,metazoa_odb10,23740,16541,23650
PLATYHELMINTHES,Rhabditophora,,Rhabdocoela,Typhloplanidae,,MELI1,Mesostoma lingua,99405,Transcriptome,,NCBI SRA,SRR1797737,,,82.4,65.7,16.7,3.7,13.9,86.1,metazoa_odb10,52892,81.8,75.1,6.7,2.7,15.5,84.5,metazoa_odb10,27724,18667,27519
PLATYHELMINTHES,Rhabditophora,,Rhabdocoela,Typhloplanidae,,RHYN1,Rhynchomesostoma sp. ER-2019,2527674,Transcriptome,,NCBI SRA,SRR8592701,,,68.6,61.4,7.2,12.8,18.6,81.4,metazoa_odb10,34574,66.6,63.8,2.8,13.1,20.3,79.7,metazoa_odb10,26096,16053,26082
PLATYHELMINTHES,Rhabditophora,,Rhabdocoela,Typhloplanidae,,RROS1,Rhynchomesostoma rostratum,1311950,Transcriptome,,NCBI SRA,SRR1980143,,,58.3,38.7,19.6,18.7,23,77,metazoa_odb10,53718,55.5,54,1.5,19,25.5,74.5,metazoa_odb10,29348,17774,29344
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Dugesiidae,,DRYU1,Dugesia ryukyuensis,79738,Transcriptome,,NCBI SRA,DRR099737,,,82.5,59,23.5,2.9,14.6,85.4,metazoa_odb10,37566,81.4,78,3.4,1.7,16.9,83.1,metazoa_odb10,19522,13754,19388
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Dugesiidae,,DUJA1,Dugesia japonica,6161,Transcriptome,,NCBI SRA,SRR18752226,,,83,44.8,38.2,2.2,14.8,85.2,metazoa_odb10,58465,79.8,75.5,4.3,1.8,18.4,81.6,metazoa_odb10,22608,14795,22376
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Dugesiidae,,GIDO1,Girardia dorotocephala,135777,Transcriptome,,NCBI SRA,SRR3287341,,,82.2,47.6,34.6,3.5,14.3,85.7,metazoa_odb10,67646,80.3,74.8,5.5,2.1,17.6,82.4,metazoa_odb10,25762,16833,25679
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Dugesiidae,,GIRA1,Girardia sp. n. ER-2019,2592332,Transcriptome,,NCBI SRA,SRR9619725,,,83,41.7,41.3,2.6,14.4,85.6,metazoa_odb10,102045,81.1,78.4,2.7,1.8,17.1,82.9,metazoa_odb10,27351,16118,27291
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Dugesiidae,,SMED2,Schmidtea mediterranea,79327,Genome,,PlanMine,https://planmine.mpibpc.mpg.de/planmine/aspect.do?name=Genomes,,Genome 2018,-,-,-,-,-,-,-,-,77.8,70.9,6.9,3.5,18.7,81.3,metazoa_odb10,22192,15484,21731
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Dugesiidae,,SPOL1,Schmidtea polychroa,50054,Transcriptome,,NCBI SRA,SRR5345364,,,76,67.3,8.7,7.4,16.6,83.4,metazoa_odb10,22603,75.7,73.3,2.4,5.7,18.6,81.4,metazoa_odb10,16749,12058,16736
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,BKEW1,Bipalium kewense,66750,Transcriptome,,Sequenced by us,-,,,81.9,43.1,38.8,3.8,14.3,85.7,metazoa_odb10,59809,80.3,74.1,6.2,2.6,17.1,82.9,metazoa_odb10,22316,15860,22274
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,CBIC1,Caenoplana variegata,1520502,Transcriptome,,Sequenced by us,-,,,83.3,54.9,28.4,2.7,14,86,metazoa_odb10,40466,81.5,77.8,3.7,2.4,16.1,83.9,metazoa_odb10,19198,13584,19156
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,GQUA1,Geoplana quagga,934997,Transcriptome,,Sequenced by us,-,,,82,46.6,35.4,3,15,85,metazoa_odb10,47327,78.9,71.1,7.8,2.6,18.5,81.5,metazoa_odb10,22254,15285,22167
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,IREZ1,Issoca rezendei,1334141,Transcriptome,,Sequenced by us,-,,,81.7,49.4,32.3,3.5,14.8,85.2,metazoa_odb10,43519,78.9,76.2,2.7,3.1,18,82,metazoa_odb10,17859,12224,17843
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,KVEN1,Kontikia ventrolineata,1520482,Transcriptome,,Sequenced by us,-,,,82.6,49.3,33.3,3,14.4,85.6,metazoa_odb10,49490,80.9,77.5,3.4,2.3,16.8,83.2,metazoa_odb10,19848,13584,19822
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,LERN1,Luteostriata ernesti,1334170,Transcriptome,,Sequenced by us,-,,,81.1,54.6,26.5,3.4,15.5,84.5,metazoa_odb10,43871,78.9,75.8,3.1,2.8,18.3,81.7,metazoa_odb10,18616,12554,18598
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,MIGR1,Microplana groga,1520483,Transcriptome,,Sequenced by us,-,,,79.3,51.5,27.8,5.3,15.4,84.6,metazoa_odb10,30575,77.5,73.3,4.2,4.7,17.8,82.2,metazoa_odb10,17804,12917,17791
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,MIPL1,Microplana plurioculata,1820961,Transcriptome,,Sequenced by us,-,,,82.4,47.1,35.3,3.1,14.5,85.5,metazoa_odb10,45821,80.2,77.3,2.9,2.4,17.4,82.6,metazoa_odb10,16094,11666,16072
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,MISC1,Microplana scharffi,391273,Transcriptome,,Sequenced by us,-,,,75.1,48.1,27,6.9,18,82,metazoa_odb10,32302,73.8,68.2,5.6,7.2,19,81,metazoa_odb10,19103,13392,19092
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,MNAN1,Microplana nana,69517,Transcriptome,,Sequenced by us,-,,,82.2,50.6,31.6,3.4,14.4,85.6,metazoa_odb10,42040,79.7,77,2.7,2.5,17.8,82.2,metazoa_odb10,17542,12430,17522
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,MTER1,Microplana terrestris,138674,Transcriptome,,Sequenced by us,-,,,82.3,52.1,30.2,3.5,14.2,85.8,metazoa_odb10,43622,80.7,77.5,3.2,2,17.3,82.7,metazoa_odb10,17156,12065,17136
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,OBRA1,Obama braunsi,1336527,Transcriptome,,Sequenced by us,-,,,81,56.8,24.2,3.6,15.4,84.6,metazoa_odb10,37119,77,73.6,3.4,4,19,81,metazoa_odb10,17091,12177,17077
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,OCAR1,Obama carinata,1336530,Transcriptome,,Sequenced by us,-,,,81.8,51.7,30.1,2.8,15.4,84.6,metazoa_odb10,39938,77.8,72,5.8,2.5,19.7,80.3,metazoa_odb10,18542,12930,18517
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,ONUN1,Obama nungara,1826298,Transcriptome,,Sequenced by us,-,,,84.1,58.1,26,4.3,11.6,88.4,metazoa_odb10,46503,81.9,72.6,9.3,4.3,13.8,86.2,metazoa_odb10,28533,20629,28521
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Geoplanidae,,RSYL1,Rhynchodemus sylvaticus,1520503,Transcriptome,,Sequenced by us,-,,,82.7,53,29.7,3.4,13.9,86.1,metazoa_odb10,44423,79.1,76.6,2.5,2.2,18.7,81.3,metazoa_odb10,18234,12845,18212
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Planariidae,,PFEL1,Polycelis felina,39785,Transcriptome,,NCBI SRA,SRR6388789,,,82.7,38.8,43.9,3,14.3,85.7,metazoa_odb10,88001,82.3,71.8,10.5,2,15.7,84.3,metazoa_odb10,32152,20049,32061
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Planariidae,,PGRA1,Phagocata gracilis,1354672,Transcriptome,,NCBI SRA,SRR3194561,,,83.4,54.4,29,2.1,14.5,85.5,metazoa_odb10,58527,81.5,70.6,10.9,1.8,16.7,83.3,metazoa_odb10,27563,19246,27447
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Planariidae,,PMOR1,Phagocata morgani,1820202,Transcriptome,,NCBI SRA,SRR3294239,,,83.2,14.4,68.8,2.3,14.5,85.5,metazoa_odb10,120537,81.4,70.9,10.5,2.4,16.2,83.8,metazoa_odb10,34643,22348,34337
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Planariidae,,PONI1,Polycelis nigra,39786,Transcriptome,,NCBI SRA,SRR6379017,,,82.6,59,23.6,2.9,14.5,85.5,metazoa_odb10,50921,81.1,71.6,9.5,1.7,17.2,82.8,metazoa_odb10,23061,16065,23014
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Planariidae,,PTEN1,Polycelis tenuis,66754,Transcriptome,,NCBI SRA,SRR6388485,,,82.4,54.6,27.8,2.6,15,85,metazoa_odb10,59394,81,71.6,9.4,2.2,16.8,83.2,metazoa_odb10,24813,16826,24780
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Planariidae,,PTOR1,Planaria torva,2066000,Transcriptome,,NCBI SRA,SRR6411201,,,83.2,52.2,31,2.1,14.7,85.3,metazoa_odb10,56116,81.1,69.4,11.7,2,16.9,83.1,metazoa_odb10,27787,19096,27730
PLATYHELMINTHES,Rhabditophora,,Tricladida/Continenticola,Planariidae,,PVEL1,Phagocata velata,1969971,Transcriptome,,NCBI SRA,SRR5360683,,,82.2,58.4,23.8,2.1,15.7,84.3,metazoa_odb10,47509,81.8,74,7.8,2.4,15.8,84.2,metazoa_odb10,22894,16437,22864
