comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
3962,Systellaspis debilis,"417, 497",,,,,,123,,
3963,Jasus edwardsii,"472, 536",,,,,,124,,
3964,Panulirus argus,"379, 510",,,,,,125,,
3965,Clibanarius vittatus,510,,,,,,126,,
3966,Dardanus fucosus,511,,,,,,127,,
3967,Petrolisthes diogenes,508,,,,,,128,,
3968,Coenobita clypeatus,508,,,,,,129,,
3969,Coenobita rugosa,491,,,,,,130,,
3970,Pagurus annulipes,493,,,,,,131,,
3971,Pagurus longicarpus,515,,,,,,132,,
3972,Pagurus pollicaris,515,,,,,,133,,
3973,Pagurus pollicaris,516,,,,,,134,,
3974,Pleuroncodes planipes,523,,,,,,135,,
3975,Petrolisthes elongates,536,,,,,,136,,
3976,Astacus fluviatus,530,,,,,,137,,
3977,Astacus leptodactylus,530,,,,,,138,,
3980,Orconectes rusticus,530-535,,,,,,141,,
3982,Procambarus clarkii,440,,,,,,143,,
3984,Engaeus cunicularius,522,,,,,,145,,
3986,Homarus gammarus,515,,,,,,147,,
3987,Nephrops norvegicus,498,,,,,,148,,
3988,Nephrops norvegicus,498,,,,,,149,,
3989,Nephrops norvegicus,"425, 515",,,,,,150,,
3990,Bythograea thermydron,489,,,,,,151,,
3991,Bythograea thermydron,447,,,,,,152,,
3992,Bythograea thermydron,489,,,,,,153,,
3993,Bythograea thermydron,479,,,,,,154,,
3994,Bythograea thermydron,447,,,,,,155,,
3995,Calappa flammea,486,,,,,,156,,
3996,Calappa flammea,483,,,,,,157,,
3997,Hepatus epheliticus,487,,,,,,158,,
3998,Cancer irroratus,496,,,,,,159,,
3999,Gecarcinus lateralis,487,,,,,,160,,
4000,Gecarcinus lateralis,510,,,,,,161,,
4001,Chaceon affinis,"380, 480",,,,,,162,,
4002,Geryon quinquedens,473,,,,,,163,,
4003,Geryon quinquedens,470,,,,,,164,,
4004,Leptograpsus variegatus,484,,,,,,165,,
4005,Sesarma cinereum,492,,,,,,166,,
4006,Sesarma reticulatum,493,,,,,,167,,
4007,Sesarma reticulatum,508,,,,,,168,,
4008,Paromola cuvieri,470,,,,,,169,,
4009,Libinia dubia,489,,,,,,170,,
4010,Libinia dubia,486,,,,,,171,,
4011,Libinia emarginata,493,,,,,,172,,
4012,Uca pugilator,508,,,,,,173,,
4013,Uca pugilator,510,,,,,,174,,
4014,Uca pugilator,480,,,,,,175,,
4015,Uca pugnax,510,,,,,,176,,
4016,Uca pugnax,508,,,,,,177,,
4017,Uca thayeri,"430, 500-540",,,,,,178,,
4018,Arenaeus cribrarius,498,,,,,,179,,
4019,Callinectes ornatus,501,,,,,,180,,
4021,Callinectes sapidus,"440, 508",,,,,,182,,
4022,Callinectes sapidus,504,,,,,,183,,
4023,Callinectes sapidus,504,,,,,,184,,
4024,Carcinus maenas,508,,,,,,185,,
4025,Carcinus maenas,"440, 508",,,,,,186,,
4026,Ovipales stephensoni,505,,,,,,187,,
4027,Portunus spinimanis,483,,,,,,188,,
4028,Portunus spinimanus,479,,,,,,189,,
4029,Portunus trituberculatus,513,,,,,,190,,
4030,Scylla serrata,490,,,,,,191,,
4031,Hemigrapsus edwardsii,513,,,,,,192,,
4033,Hemigrapsus sanguinensis,"360, 480",,,,,,194,,
4034,Eurypanopeus depressus,480,,,,,,195,,
4035,Menippe mercenaria,494,,,,,,196,,
4036,Panopeus herbtii,493,,,,,,197,,
4037,Panopeus herbstii,491,,,,,,198,,
4038,Panopeus obesus,492,,,,,,199,,
4039,Pilumnus sayi,489,,,,,,200,,
4040,Rhithropanopeus harrisii,495,,,,,,201,,
4098,Colias erate,360,,,,,,,,0
4099,Leptidae amurensis,360,,,,,,,,1
4100,Pieris brassicae,360,,,,,,,,2
4101,Pieris rapae crucivora,360,,,,,,,,3
4102,Graphium sarpedon,360,,,,,,,,4
4103,Papilio aegeus,360,,,,,,,,5
4104,Papilio xuthus,360,,,,,,,,6
4105,Troides aeacus formosanum,360,,,,,,,,7
4106,Parnassius glacialis,360,,,,,,,,8
4107,Sasakia charonda,340,,,,,,,,9
4108,Danaus plexipus,340,,,,,,,,10
4109,Parantica sita,360,,,,,,,,11
4110,Heliconius erato,360,,,,,,,,12
4111,Aglais urticae,360,,,,,,,,13
4112,Polygonia c-aureum,340,,,,,,,,14
4113,Polygonia c-album,350,,,,,,,,15
4114,Lycaena heteronea,360,,,,,,,,16
4115,Lycaena rubidus,360,,,,,,,,17
4116,Pseudozizeeria maha,363,,,,,,,,18
4117,Payasandisia archon,360,,,,,,,,19
4118,Ostrinia nubilalis,356,,,,,,,,20
4119,Arctia plantaginis,349,,,,,,,,21
4120,Lymantria dispar,340-380,,,,,,,,22
4121,Bombyx mandarina,380,,,,,,,,23
4122,Bombyx mori,380,,,,,,,,24
4123,Epicopeia hainesii,380,,,,,,,,25
4124,Arichanna gaschkevitchii,380,,,,,,,,26
4125,Phassus excrescens,400,,,,,,,,27
4126,Anadevidia peponis,420,,,,,,,,28
4127,Helicoverpa armigera,400,,,,,,,,29
4128,Heliothis virescens,365,,,,,,,,30
4129,Heliothis zea,365,,,,,,,,31
4130,Mamestra brassicae,380,,,,,,,,32
4131,Phalaenoides glycinae,380,,,,,,,,33
4132,Spodoptera exempta,355,,,,,,,,34
4133,Trichoplusia ni,360,,,,,,,,35
4134,Amyelois transitella,350,,,,,,,,36
4135,Ephestia cautella,350,,,,,,,,37
4136,Actias artemis aliena,380,,,,,,,,38
4137,Antherea polyphemus,330-340,,,,,,,,39
4138,Samia cyntia ricini,400,,,,,,,,40
4139,Synathedon tipulif ormis,350,,,,,,,,41
4140,Callambulyx tatarinovii,380,,,,,,,,42
4141,Cephonodes hylas,380,,,,,,,,43
4142,Deilephila elpenor,345-350,,,,,,,,44
4143,Macroglossum stellatarum,349,,,,,,,,45
4144,Manduca sexta,345,,,,,,,,46
4145,Cydia pomonella,365,,,,,,,,47
4146,Cydia strobilella,352,,,,,,,,48
4147,Adoxophyes orana,344,,,,,,,,49
4148,Sympetrum rubicundulum,340,,,,,,,,50
4149,Anax junius,380,,,,,,,,51
4150,Aeschna cyanea and mixta,356,,,,,,,,52
4151,Hemicordulia tau,330,,,,,,,,53
4152,Calypteryx splendens and virgo,366,,,,,,,,54
4153,Ischnura elegans,370,,,,,,,,55
4154,Ischnura heterosticta,360,,,,,,,,56
4155,Periplaneta americana,365,,,,,,,,57
4156,Blatta orientalis,361,,,,,,,,58
4157,Blatella germanica,365,,,,,,,,59
4158,Locusta migratoria,360,,,,,,,,60
4159,Schistocerca gregaria,339,,,,,,,,61
4160,Gryllus bimaculatus,332,,,,,,,,62
4161,Libelloides macaronius,"329,343",,,,,,,,63
4162,Panorpa communis,350,,,,,,,,64
4163,Myzus persicae,330-340,,,,,,,,65
4164,Nephotettix cincticeps,354,,,,,,,,66
4165,Notonecta glauca,345,,,,,,,,67
4166,Corixa punctata,350,,,,,,,,68
4167,Frankliniella occidentalis,363,,,,,,,,69
4168,Scirtothrips dorsalis,360,,,,,,,,70
4169,Xenos peckii,346,,,,,,,,71
4170,Aedes aegypti,345,,,,,,,,72
4171,Lutzomyia longipalpis,340,,,,,,,,73
4172,Bibio marci,350,,,,,,,,74
4173,Bibio sp.,350,,,,,,,,75
4174,Tabanus bromius,360,,,,,,,,76
4175,Hermetia illucans,332,,,,,,,,77
4176,Condylostylus japonicus,340,,,,,,,,78
4177,Eristalis tenax,350,,,,,,,,79
4178,Glossina moritans moritans,350,,,,,,,,80
4179,Calliphora erythrocephala,360,,,,,,,,81
4180,Calliphora vicina,335,,,,,,,,82
4181,Musca domestica,335,,,,,,,,83
4182,Cyrtodiopsis dalmanni,360,,,,,,,,84
4183,Drosophila melanogaster,345,,,,,,,,85
4184,Exorista japonica,340,,,,,,,,86
4185,Andrena florea,348,,,,,,,,87
4186,Callonychium petuniae,356,,,,,,,,88
4187,Oxaea flavescens,370,,,,,,,,89
4188,Anthophora acervorum,348,,,,,,,,90
4189,Apis mellifera,346,,,,,,,,91
4190,Bombus dahlbomii,355,,,,,,,,92
4191,Bombus distinguendis,350,,,,,,,,93
4192,Bombus fervidus,350,,,,,,,,94
4193,Bombus hortorum,353,,,,,,,,95
4194,Bombus impatiens,346,,,,,,,,96
4195,Bombus jonellus,341,,,,,,,,97
4196,Bombus lapidarius,341,,,,,,,,98
4197,Bombus monticola,346,,,,,,,,99
4198,Bombus morio,329,,,,,,,,100
4199,Bombus terrestris dalmatinus,348,,,,,,,,101
4200,Bombus terrestris sassaricus,347,,,,,,,,102
4201,Bombus terrestris terrestris,336,,,,,,,,103
4202,Melecta punctata,336,,,,,,,,104
4203,Melipona marginata,340,,,,,,,,105
4204,Melipona quadrifasciata,349,,,,,,,,106
4205,Partamona helleri,347,,,,,,,,107
4206,Proxylocopa sp.,338,,,,,,,,108
4207,Schwarziana sp.,348,,,,,,,,109
4208,Trigona spinipes,349,,,,,,,,110
4209,Xylocopa brasilianorum,362,,,,,,,,111
4210,Colletes fulgidus,340,,,,,,,,112
4211,Philanthus triangulum,352,,,,,,,,113
4212,Camponotus blandus,360,,,,,,,,114
4213,Cataglyphis aenescens,370,,,,,,,,115
4214,Cataglyphis bicolor,350,,,,,,,,116
4215,Formica cunicularia,370,,,,,,,,117
4216,Formica polyctena,360,,,,,,,,118
4217,Myrmecia croslandi,370,,,,,,,,119
4218,Myrmecia gulosa,412,,,,,,,,120
4219,Myrmecia vindex,370,,,,,,,,121
4220,Solenopsis saevissima,360,,,,,,,,122
4221,Paravespula germanica,347,,,,,,,,123
4222,Paravespula vulgaris,346,,,,,,,,124
4223,Polistes dominulus,358,,,,,,,,125
4224,Vespa crabro,346,,,,,,,,126
4225,Ichneumon sp.,524,,,,,,,,127
4226,Ichneumon stramentrius,524,,,,,,,,128
4227,Anthidium manicatum,356,,,,,,,,129
4228,Chelostoma florisomne,324,,,,,,,,130
4229,Osmia rufa,354,,,,,,,,131
4230,Urocerus gigas,524,,,,,,,,132
4231,Tenthredo campestris,337,,,,,,,,133
4232,Tenthredo scrophulariae,332,,,,,,,,134
4233,Xiphydria camelus,556,,,,,,,,135
4234,Lasioderma serricorne,361,,,,,,,,136
4235,Coroebus undatus,"335,350",,,,,,,,137
4236,Chauliognathus pulchellus,360,,,,,,,,138
4237,Carabus nemoralis,348,,,,,,,,139
4238,Carabus auratus,348,,,,,,,,140
4239,Cicindela specularis,370,,,,,,,,141
4240,Cicindela japonica,370,,,,,,,,142
4241,Leptinotarsa decemlineata,370,,,,,,,,143
4242,Coccinella septempunctata,360,,,,,,,,144
4243,Rynchophorus ferrugineus,366,,,,,,,,145
4244,Thermonectus maromoratus,375,,,,,,,,146
4245,Fulgeochlizus bruchii,360,,,,,,,,147
4246,Pyrearinus termitilluminans,380,,,,,,,,148
4247,Pyrophorus punctatissimus,390,,,,,,,,149
4248,Pyrophorus divergens,380,,,,,,,,150
4249,Photuris lucicrescens,350,,,,,,,,151
4250,Dineutus ciliatus,380,,,,,,,,152
4251,Pygopleurus israelitus,360,,,,,,,,153
4252,Rhagoph-thalmus ohbai,360,,,,,,,,154
4253,Anomala corpulenta,400,,,,,,,,155
4254,Lethrus apterus,355,,,,,,,,156
4255,Onitis alexis,370,,,,,,,,157
4256,Protaetia brevitarsis,360-380,,,,,,,,158
4257,Colias erate,440,,,,,,,,159
4258,Colias erate,430,,,,,,,,160
4259,Leptidae amurensis,440,,,,,,,,161
4260,Pieris brassicae,450,,,,,,,,162
4261,Pieris rapae crucivora,440,,,,,,,,163
4262,Pieris rapae crucivora,420,,,,,,,,164
4263,Graphium sarpedon,400,,,,,,,,165
4264,Papilio aegeus,390,,,,,,,,166
4265,Papilio xuthus,400,,,,,,,,167
4266,Troides aeacus formosanum,390,,,,,,,,168
4267,Parnassius glacialis,460,,,,,,,,169
4268,Sasakia charonda,420,,,,,,,,170
4269,Danaus plexipus,435,,,,,,,,171
4270,Parantica sita,440,,,,,,,,172
4271,Heliconius erato,390,,,,,,,,173
4272,Aglais urticae,460,,,,,,,,174
4273,Polygonia c-aureum,440,,,,,,,,175
4274,Polygonia c-album,445,,,,,,,,176
4275,Lycaena heteronea,437,,,,,,,,177
4276,Lycaena rubidus,437,,,,,,,,178
4277,Pseudozizeeria maha,438,,,,,,,,179
4278,Payasandisia archon,465,,,,,,,,180
4279,Ostrinia nubilalis,413,,,,,,,,181
4280,Arctia plantaginis,457,,,,,,,,182
4281,Lymantria dispar,360,,,,,,,,183
4282,Epicopeia hainesii,420,,,,,,,,184
4283,Arichanna gaschkevitchii,500,,,,,,,,185
4284,Phassus excrescens,440-460,,,,,,,,186
4285,Anadevidia peponis,460,,,,,,,,187
4286,Helicoverpa armigera,483,,,,,,,,188
4287,Heliothis virescens,480-575,,,,,,,,189
4288,Heliothis zea,480-575,,,,,,,,190
4289,Mamestra brassicae,460,,,,,,,,191
4290,Phalaenoides glycinae,475,,,,,,,,192
4291,Spodoptera exempta,465,,,,,,,,193
4292,Amyelois transitella,430,,,,,,,,194
4293,Actias artemis aliena,460,,,,,,,,195
4294,Antherea polyphemus,460-480,,,,,,,,196
4295,Samia cyntia ricini,480-520,,,,,,,,197
4296,Synathedon tipulif ormis,470,,,,,,,,198
4297,Ampelophaga rubiginosa,460,,,,,,,,199
4298,Callambulyx tatarinovii,460,,,,,,,,200
4299,Cephonodes hylas,460,,,,,,,,201
4300,Deilephila elpenor,440-450,,,,,,,,202
4301,Macroglossum stellatarum,440,,,,,,,,203
4302,Manduca sexta,440,,,,,,,,204
4303,Marumba sperchius,460,,,,,,,,205
4304,Cydia strobilella,436,,,,,,,,206
4305,Adoxophyes orana,481,,,,,,,,207
4306,Sympetrum rubicundulum,410,,,,,,,,208
4307,Libellula needhami,430,,,,,,,,209
4308,Aeschna cyanea and mixta,412-420,,,,,,,,210
4309,Hemicordulia tau,410,,,,,,,,211
4310,Ischnura elegans,440,,,,,,,,212
4311,Ischnura heterosticta,450,,,,,,,,213
4312,Locusta migratoria,430,,,,,,,,214
4313,Schistocerca gregaria,"441,514",,,,,,,,215
4314,Gryllus bimaculatus,445,,,,,,,,216
4315,Panorpa communis,450,,,,,,,,217
4316,Myzus persicae,490,,,,,,,,218
4317,Nephotettix cincticeps,449,,,,,,,,219
4318,Notonecta glauca,445,,,,,,,,220
4319,Corixa punctata,405,,,,,,,,221
4320,Frankliniella occidentalis,476,,,,,,,,222
4321,Tabanus bromius,440,,,,,,,,223
4322,Hermetia illucans,351,,,,,,,,224
4323,Calliphora vicina,355,,,,,,,,225
4324,Musca domestica,355,,,,,,,,226
4325,Drosophila melanogaster,370,,,,,,,,227
4326,Andrena florea,445,,,,,,,,228
4327,Callonychium petuniae,445,,,,,,,,229
4328,Oxaea flavescens,435,,,,,,,,230
4329,Anthophora acervorum,445,,,,,,,,231
4330,Apis mellifera,430,,,,,,,,232
4331,Apis mellifera,445,,,,,,,,233
4332,Bombus dahlbomii,425,,,,,,,,234
4333,Bombus distinguendis,440,,,,,,,,235
4334,Bombus fervidus,450,,,,,,,,236
4335,Bombus hortorum,436,,,,,,,,237
4336,Bombus impatiens,424,,,,,,,,238
4337,Bombus jonellus,445,,,,,,,,239
4338,Bombus lapidarius,445,,,,,,,,240
4339,Bombus monticola,445,,,,,,,,241
4340,Bombus morio,445,,,,,,,,242
4341,Bombus terrestris dalmatinus,435,,,,,,,,243
4342,Bombus terrestris sassaricus,436,,,,,,,,244
4343,Bombus terrestris terrestris,428,,,,,,,,245
4344,Melecta punctata,428,,,,,,,,246
4345,Melipona marginata,450,,,,,,,,247
4346,Melipona quadrifasciata,426,,,,,,,,248
4347,Nomada albogutata,428,,,,,,,,249
4348,Partamona helleri,444,,,,,,,,250
4349,Proxylocopa sp.,445,,,,,,,,251
4350,Schwarziana sp.,453,,,,,,,,252
4351,Trigona spinipes,445,,,,,,,,253
4352,Xylocopa brasilianorum,445,,,,,,,,254
4353,Colletes fulgidus,532,,,,,,,,255
4354,Cerceris rybynensis,436,,,,,,,,256
4355,Philanthus triangulum,445,,,,,,,,257
4356,Camponotus blandus,470-560,,,,,,,,258
4357,Myrmecia croslandi,470,,,,,,,,259
4358,Myrmecia vindex,450,,,,,,,,260
4359,Solenopsis saevissima,505,,,,,,,,261
4360,Dolichovespula norwegica,448,,,,,,,,262
4361,Paravespula germanica,445,,,,,,,,263
4362,Paravespula vulgaris,445,,,,,,,,264
4363,Polistes dominulus,457,,,,,,,,265
4364,Vespa crabro,445,,,,,,,,266
4365,Lasioglossum malachurum,442,,,,,,,,267
4366,Anthidium manicatum,445,,,,,,,,268
4367,Osmia rufa,445,,,,,,,,269
4368,Tenthredo campestris,458,,,,,,,,270
4369,Xiphydria camelus,604,,,,,,,,271
4370,Coroebus undatus,430,,,,,,,,272
4371,Chauliognathus pulchellus,450,,,,,,,,273
4372,Carabus nemoralis,430,,,,,,,,274
4373,Carabus auratus,430,,,,,,,,275
4374,Leptinotarsa decemlineata,450,,,,,,,,276
4375,Coccinella septempunctata,420,,,,,,,,277
4376,Dendroctonus pseudotsugae,450,,,,,,,,278
4377,Ips paraconfusus,450,,,,,,,,279
4378,Photuris lucicrescens,440,,,,,,,,280
4379,Cyphonocerus rufficolis,483,,,,,,,,281
4380,Luciola lateralis,450,,,,,,,,282
4381,Anomala corpulenta,460,,,,,,,,283
4382,Colias erate,480,,,,,,,,284
4383,Colias erate,460,,,,,,,,285
4384,Leptidae amurensis,450,,,,,,,,286
4385,Pieris rapae crucivora,460,,,,,,,,287
4386,Graphium sarpedon,460,,,,,,,,288
4387,Papilio aegeus,450,,,,,,,,289
4388,Papilio xuthus,460,,,,,,,,290
4389,Troides aeacus formosanum,440,,,,,,,,291
4390,Parnassius glacialis,540,,,,,,,,292
4391,Sasakia charonda,440,,,,,,,,293
4392,Danaus plexipus,540,,,,,,,,294
4393,Parantica sita,520,,,,,,,,295
4394,Heliconius erato,470,,,,,,,,296
4395,Aglais urticae,530,,,,,,,,297
4396,Polygonia c-aureum,460,,,,,,,,298
4397,Polygonia c-album,532,,,,,,,,299
4398,Lycaena heteronea,500,,,,,,,,300
4399,Lycaena rubidus,500,,,,,,,,301
4400,Apodemia mormo,505,,,,,,,,302
4401,Pseudozizeeria maha,554,,,,,,,,303
4402,Payasandisia archon,550,,,,,,,,304
4403,Ostrinia nubilalis,480,,,,,,,,305
4404,Arctia plantaginis,521,,,,,,,,306
4405,Lymantria dispar,480-520,,,,,,,,307
4406,Bombyx mandarina,520,,,,,,,,308
4407,Bombyx mori,520,,,,,,,,309
4408,Epicopeia hainesii,500,,,,,,,,310
4409,Arichanna gaschkevitchii,540,,,,,,,,311
4410,Phassus excrescens,520-540,,,,,,,,312
4411,Anadevidia peponis,500-520,,,,,,,,313
4412,Helicoverpa armigera,562,,,,,,,,314
4413,Mamestra brassicae,540,,,,,,,,315
4414,Phalaenoides glycinae,520,,,,,,,,316
4415,Spodoptera exempta,515,,,,,,,,317
4416,Trichoplusia ni,540-550,,,,,,,,318
4417,Amyelois transitella,530,,,,,,,,319
4418,Ephestia cautella,546,,,,,,,,320
4419,Galleria mellonella,510,,,,,,,,321
4420,Actias artemis aliena,540,,,,,,,,322
4421,Antherea polyphemus,520-530,,,,,,,,323
4422,Synathedon tipulif ormis,530,,,,,,,,324
4423,Ampelophaga rubiginosa,540,,,,,,,,325
4424,Callambulyx tatarinovii,540,,,,,,,,326
4425,Cephonodes hylas,520,,,,,,,,327
4426,Deilephila elpenor,520-525,,,,,,,,328
4427,Macroglossum stellatarum,521,,,,,,,,329
4428,Manduca sexta,520,,,,,,,,330
4429,Marumba sperchius,540,,,,,,,,331
4430,Cydia pomonella,550,,,,,,,,332
4431,Cydia strobilella,526,,,,,,,,333
4432,Adoxophyes orana,533,,,,,,,,334
4433,Sympetrum rubicundulum,490,,,,,,,,335
4434,Aeschna cyanea and mixta,458,,,,,,,,336
4435,Hemicordulia tau,460,,,,,,,,337
4436,Calypteryx splendens and virgo,480,,,,,,,,338
4437,Ischnura elegans,540,,,,,,,,339
4438,Periplaneta americana,507,,,,,,,,340
4439,Blatta orientalis,503,,,,,,,,341
4440,Blatella germanica,490,,,,,,,,342
4441,Locusta migratoria,530,,,,,,,,343
4442,Gryllus bimaculatus,515,,,,,,,,344
4443,Tenodera sinensis,510-520,,,,,,,,345
4444,Libelloides macaronius,530,,,,,,,,346
4445,Euroleon nostras,550,,,,,,,,347
4446,Mantispa styriaca,546,,,,,,,,348
4447,Chrysoperla carnea,546,,,,,,,,349
4448,Panorpa cognata,540,,,,,,,,350
4449,Panorpa communis,500,,,,,,,,351
4450,Myzus persicae,527,,,,,,,,352
4451,Acyrthosiphon pisum,518,,,,,,,,353
4452,Cimex lectularius,520,,,,,,,,354
4453,Nephotettix cincticeps,527,,,,,,,,355
4454,Notonecta glauca,560,,,,,,,,356
4455,Corixa punctata,525,,,,,,,,357
4456,Frankliniella occidentalis,535,,,,,,,,358
4457,Scirtothrips dorsalis,520,,,,,,,,359
4458,Xenos peckii,539,,,,,,,,360
4459,Aedes aegypti,523,,,,,,,,361
4460,Aedes albopictus,515,,,,,,,,362
4461,Lutzomyia longipalpis,"520,546",,,,,,,,363
4462,Simulium sp.,430,,,,,,,,364
4463,Arachnocampa luminosa,540,,,,,,,,365
4464,Bibio marci,520,,,,,,,,366
4465,Bibio sp.,440,,,,,,,,367
4466,Haematopota sp.,530,,,,,,,,368
4467,Tabanus nigrovittatus,520,,,,,,,,369
4468,Tabanus bromius,530,,,,,,,,370
4469,Hermetia illucans,367,,,,,,,,371
4470,Condylostylus japonicus,480,,,,,,,,372
4471,Allograpta obliqua,"455,480",,,,,,,,373
4472,Eristalis arbustorum,450,,,,,,,,374
4473,Eristalis tenax,450,,,,,,,,375
4474,Syrphus balteatus,450,,,,,,,,376
4475,Syrphus sp.,455,,,,,,,,377
4476,Toxomerus marginatus,450,,,,,,,,378
4477,Glossina moritans moritans,500,,,,,,,,379
4478,Lucilia (Phaenicia) serricata,480,,,,,,,,380
4479,Calliphora erythrocephala,490,,,,,,,,381
4480,Calliphora vicina,490,,,,,,,,382
4481,Musca domestica,490,,,,,,,,383
4482,Delia radicum,490,,,,,,,,384
4483,Dacus oleae,490,,,,,,,,385
4484,Cyrtodiopsis dalmanni,490,,,,,,,,386
4485,Chlorops sp.,480,,,,,,,,387
4486,Drosophila melanogaster,480,,,,,,,,388
4487,Dimecoenia spinosa,480,,,,,,,,389
4488,Exorista japonica,460,,,,,,,,390
4489,Andrena florea,529,,,,,,,,391
4490,Callonychium petuniae,531,,,,,,,,392
4491,Oxaea flavescens,536,,,,,,,,393
4492,Anthophora acervorum,524,,,,,,,,394
4493,Apis mellifera,540,,,,,,,,395
4494,Apis mellifera,529,,,,,,,,396
4495,Bombus affinis,525,,,,,,,,397
4496,Bombus dahlbomii,526,,,,,,,,398
4497,Bombus distinguendis,540,,,,,,,,399
4498,Bombus hortorum,"524,544",,,,,,,,400
4499,Bombus impatiens,541,,,,,,,,401
4500,Bombus jonellus,542,,,,,,,,402
4501,Bombus lapidarius,540,,,,,,,,403
4502,Bombus monticola,535,,,,,,,,404
4503,Bombus morio,539,,,,,,,,405
4504,Bombus terrestris dalmatinus,533,,,,,,,,406
4505,Bombus terrestris sassaricus,538,,,,,,,,407
4506,Bombus terrestris terrestris,529,,,,,,,,408
4507,Lestrimelitta limao,539,,,,,,,,409
4508,Melecta punctata,540,,,,,,,,410
4509,Melipona marginata,540,,,,,,,,411
4510,Melipona quadrifasciata,525,,,,,,,,412
4511,Nomada albogutata,512,,,,,,,,413
4512,Partamona helleri,521,,,,,,,,414
4513,Proxylocopa sp.,524,,,,,,,,415
4514,Schwarziana sp.,523,,,,,,,,416
4515,Trigona spinipes,533,,,,,,,,417
4516,Xylocopa brasilianorum,538,,,,,,,,418
4517,Cerceris rybynensis,516,,,,,,,,419
4518,Philanthus triangulum,529,,,,,,,,420
4519,Cataglyphis aenescens,540,,,,,,,,421
4520,Cataglyphis bicolor,510,,,,,,,,422
4521,Formica cunicularia,540,,,,,,,,423
4522,Formica polyctena,510,,,,,,,,424
4523,Myrmecia croslandi,550,,,,,,,,425
4524,Myrmecia gulosa,540,,,,,,,,426
4525,Myrmecia vindex,550,,,,,,,,427
4526,Solenopsis saevissima,620,,,,,,,,428
4527,Dolichovespula norwegica,524,,,,,,,,429
4528,Paravespula germanica,534,,,,,,,,430
4529,Paravespula vulgaris,531,,,,,,,,431
4530,Polistes dominulus,527,,,,,,,,432
4531,Vespa crabro,529,,,,,,,,433
4532,Lasioglossum albipes,516,,,,,,,,434
4533,Lasioglossum malachurum,528,,,,,,,,435
4534,Anthidium manicatum,531,,,,,,,,436
4535,Chelostoma florisomne,548,,,,,,,,437
4536,Osmia rufa,553,,,,,,,,438
4537,Tenthredo campestris,537,,,,,,,,439
4538,Tenthredo scrophulariae,592,,,,,,,,440
4539,Lasioderma serricorne,528,,,,,,,,441
4540,Coroebus undatus,540,,,,,,,,442
4541,Chauliognathus pulchellus,520-530,,,,,,,,443
4542,Carabus nemoralis,500,,,,,,,,444
4543,Carabus auratus,500,,,,,,,,445
4544,Cicindela chinensis,525,,,,,,,,446
4545,Cicindela specularis,510-530,,,,,,,,447
4546,Cicindela japonica,510-530,,,,,,,,448
4547,Leptinotarsa decemlineata,530,,,,,,,,449
4548,Coccinella septempunctata,520,,,,,,,,450
4549,Dendroctonus pseudotsugae,510-530,,,,,,,,451
4550,Ips paraconfusus,510-530,,,,,,,,452
4551,Rynchophorus ferrugineus,521,,,,,,,,453
4552,Thermonectus maromoratus,520,,,,,,,,454
4553,Fulgeochlizus bruchii,550,,,,,,,,455
4554,Pyrearinus termitilluminans,550,,,,,,,,456
4555,Pyrophorus punctatissimus,560,,,,,,,,457
4556,Pyrophorus divergens,560,,,,,,,,458
4557,Photuris lucicrescens,550,,,,,,,,459
4558,Dineutus ciliatus,520,,,,,,,,460
4559,Pygopleurus israelitus,517,,,,,,,,461
4560,Curtos sp.,500-560,,,,,,,,462
4561,Cyphonocerus rufficolis,560,,,,,,,,463
4562,Hotaria parvula,500-560,,,,,,,,464
4563,Lucidina biplagiata,500-560,,,,,,,,465
4564,Luciola sp.,500-560,,,,,,,,466
4565,Luicola cruciata,530,,,,,,,,467
4566,Luciola lateralis,500-560,,,,,,,,468
4567,Photinus pyralis,545,,,,,,,,469
4568,Photinus scintillans,557,,,,,,,,470
4569,Pyrocoelia sp.,500-560,,,,,,,,471
4570,Rhagoph-thalmus ohbai,540-560,,,,,,,,472
4571,Anomala corpulenta,498-562,,,,,,,,473
4572,Lethrus apterus,525,,,,,,,,474
4573,Onitis alexis,540,,,,,,,,475
4574,Protaetia brevitarsis,510-530,,,,,,,,476
4575,Tenebrio molitor,520-550,,,,,,,,477
4576,Colias erate,580.0,,,,,,,,478
4577,Leptidae amurensis,520.0,,,,,,,,479
4578,Pieris brassicae,560.0,,,,,,,,480
4579,Pieris rapae crucivora,560.0,,,,,,,,481
4580,Graphium sarpedon,480.0,,,,,,,,482
4581,Papilio aegeus,540.0,,,,,,,,483
4582,Papilio xuthus,520.0,,,,,,,,484
4583,Troides aeacus formosanum,510.0,,,,,,,,485
4584,Sasakia charonda,520.0,,,,,,,,486
4585,Parantica sita,560.0,,,,,,,,487
4586,Heliconius erato,560.0,,,,,,,,488
4587,Polygonia c-aureum,520.0,,,,,,,,489
4588,Asterocampa celtis,530.0,,,,,,,,490
4589,Asterocampa leilia,530.0,,,,,,,,491
4590,Archaeoprepona demophon,565.0,,,,,,,,492
4591,Agraulis vanillae,555.0,,,,,,,,493
4592,Heliconius charithonia,550.0,,,,,,,,494
4593,Heliconius hecale,560.0,,,,,,,,495
4594,Heliconius sara,550.0,,,,,,,,496
