qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
JACSYO010000415.1-3664135-3668275,BR002536_Acanthochromis_polyacanthus_PPa,34.021,291,179,3,18,304,22,303,9.889999999999999e-48,160.0
JACSYO010000586.1-435279-437798,XP_034387852_Cyclopterus_lumpus_parapinopsin_b,93.215,339,19,4,1,336,1,338,0.0,630.0
JACSYO010002163.1-1321562-1325517,XP_034393102_Cyclopterus_lumpus_parapinopsin_a,91.964,336,26,1,1,335,47,382,0.0,624.0
JACSYO010000427.1-12138-14010,XP_034390451_Cyclopterus_lumpus_parietopsin,88.056,360,18,8,1,335,1,360,0.0,603.0
JACSYO010000092.1-319349-320404,visual_opsin_S331,90.341,352,30,2,1,352,1,348,0.0,664.0
JACSYO010001791.1-233776-237884,visual_opsin_S164,84.164,341,53,1,1,340,1,341,0.0,622.0
JACSYO010000406.1-268028-270995,visual_opsin_S302,85.119,336,50,0,2,337,10,345,0.0,611.0
JACSYO010000406.1-272817-274419,visual_opsin_S311,89.213,343,37,0,2,344,4,346,0.0,634.0
JACSYO010000406.1-281917-283519,visual_opsin_S311,89.826,344,35,0,1,344,3,346,0.0,641.0
JACSYO010001822.1-390885-404731,XP_022520118_Astyanax_mexicanus_VA_a,29.766,299,200,2,26,319,38,331,2.52e-49,166.0
JACSYO010001991.1-17667-19669,visual_opsin_S296,85.207,338,49,1,3,339,1,338,0.0,608.0
JACSYO010000324.1-2170454-2171940,visual_opsin_S83,86.55,342,44,1,3,342,10,351,0.0,581.0
JACSYO010000753.1-2344-8761,NP_001104634_opsin3_D_rerio,43.463,283,152,3,37,313,25,305,2.19e-81,250.0
JACSYO010001810.1-30043-55002,XP_006638720_opsin_3_Lepisosteus_oculatus,40.067,297,167,4,17,304,5,299,1.39e-74,233.0
JACSYO010000469.1-380431-390064,XP_040523482_opsin3_G_gallus,39.159,309,177,4,10,312,9,312,2.22e-73,228.0
JACSYO010002141.1-2085019-2089371,XP_015277145_Gekko_japonicus_pinopsin,40.925,281,164,1,23,301,30,310,2.61e-71,221.0
JACSYO010001818.1-2101195-2125765,NP_001104634_opsin3_D_rerio,42.424,297,160,3,39,329,32,323,5.43e-80,246.0
JACSYO010001861.1-1043319-1095919,XP_040523482_opsin3_G_gallus,39.167,360,204,4,9,362,6,356,1.77e-84,258.0
JACSYO010002062.1-1504718-1520875,XP_041802748_Chelmon_rostratus_VA_a,94.832,387,17,3,1,384,1,387,0.0,746.0
CM020912.1-7210184-7211828,visual_opsin_S150,80.056,356,70,1,1,355,1,356,0.0,605.0
CM020912.1-7225596-7227233,visual_opsin_S308,83.193,357,58,1,1,355,1,357,0.0,622.0
CM020912.1-7257936-7259615,visual_opsin_S147,83.708,356,56,2,1,354,1,356,0.0,613.0
CM020927.1-28513286-28529488,NP_001104634_opsin3_D_rerio,75.969,387,81,5,1,375,1,387,0.0,603.0
CM020927.1-1970518-1990533,visual_opsin_Nilaparvata_lugens_LW,39.748,317,178,6,2,311,12,322,1.2299999999999999e-69,219.0
CM020929.1-10659026-10679930,visual_opsin_Laodelphax_striatellus_LW,41.667,300,167,4,44,337,25,322,2.27e-78,243.0
CM020914.1-21228042-21235774,visual_opsin_S318,38.509,322,186,2,18,330,50,368,4.23e-73,230.0
CM020925.1-18854451-18863607,visual_opsin_Ischnura_asiatica_LWE1,36.991,319,185,3,1,309,10,322,2.0599999999999998e-69,218.0
CM020926.1-8050432-8113643,visual_opsin_Indolestes_peregrinus_LWD2,35.088,285,170,4,33,306,27,307,3.58e-50,167.0
CM020909.1-2718917-2733241,XP_047242728_Girardinichthys_multiradiatus_parietopsin,31.596,307,200,6,14,315,13,314,6.53e-44,151.0
CM020927.1-23002111-23009096,XP_039927874_Hirundo_rustica_VA,28.028,289,200,5,34,319,39,322,6.670000000000001e-43,149.0
CM020919.1-22496223-22501855,visual_opsin_Baetis_sp_EP001_LW3,29.866,298,196,3,22,310,28,321,5.35e-47,160.0
CM020913.1-12358625-12362583,XP_051958039_Xyrauchen_texanus_parapinopsin_b,31.579,285,181,4,20,301,28,301,7.949999999999999e-42,146.0
CM020913.1-18288409-18299487,visual_opsin_S287,34.387,253,157,2,53,305,58,301,2.53e-41,147.0
CM020926.1-13388891-13412684,XP_005987605_Latimeria_chalumnae_pinopsin,29.355,310,214,4,9,317,1,306,2.13e-43,148.0
CM020926.1-13421296-13431102,XP_040523482_opsin3_G_gallus,32.028,281,183,3,22,298,43,319,4.35e-42,146.0
CM020926.1-23145407-23150836,XP_047218668_Girardinichthys_multiradiatus_parapinopsin_a,28.657,335,225,7,13,345,15,337,1.19e-38,137.0
CM020915.1-23803552-23808163,visual_opsin_S165,33.333,276,167,5,51,318,75,341,3.33e-43,149.0
CM020912.1-17777783-17780463,XP_028432272_Perca_flavescens_parapinopsin_b,96.439,337,8,4,1,334,1,336,0.0,650.0
CM020913.1-18930980-18933494,XP_028438381_Perca_flavescens_parapinopsin_a,97.361,341,8,1,1,340,1,341,0.0,679.0
CM020916.1-20719897-20721709,XP_028440327_Perca_flavescens_parietopsin,92.69,342,6,7,1,323,1,342,0.0,604.0
CM020913.1-16451938-16459273,visual_opsin_S164,86.51,341,45,1,1,340,1,341,0.0,633.0
CM020912.1-18732144-18737784,visual_opsin_S302,85.417,336,49,0,2,337,10,345,0.0,607.0
CM020912.1-19246620-19248212,visual_opsin_S198,86.047,344,48,0,1,344,5,348,0.0,608.0
CM020928.1-30706909-30713923,XP_042316991_Sceloporus_undulatus_VA,29.545,308,212,3,27,332,40,344,1.78e-50,169.0
CM020912.1-7274475-7279533,visual_opsin_S206,81.287,342,62,1,3,342,10,351,0.0,595.0
CM020920.1-21112680-21148500,XP_040523482_opsin3_G_gallus,35.422,367,209,5,17,364,25,382,8.79e-76,236.0
CM020932.1-1238844-1252273,XP_005996890_opsin_3_Latimeria_chalumnae,44.408,304,160,3,13,310,5,305,8.45e-87,263.0
CM020918.1-24459546-24465573,XP_040523482_opsin3_G_gallus,40.426,282,159,2,29,304,34,312,5.8099999999999995e-74,229.0
CM020924.1-17464429-17467559,XP_015277145_Gekko_japonicus_pinopsin,41.135,282,164,1,22,301,29,310,2.4800000000000003e-72,223.0
CM020919.1-13776103-13822522,XP_040523482_opsin3_G_gallus,41.772,316,173,3,9,317,6,317,2.43e-83,255.0
CM020930.1-21877007-21915694,NP_001104634_opsin3_D_rerio,38.323,334,192,3,39,361,32,362,2.36e-78,242.0
CM020927.1-27177362-27203960,XP_028459343_Perca_flavescens_VA_a,97.674,387,6,3,1,384,1,387,0.0,761.0
OX438717.1-7713841-7715841,visual_opsin_S308,89.356,357,36,1,1,355,1,357,0.0,677.0
OX438727.1-18356467-18365332,NP_001104634_opsin3_D_rerio,74.419,387,87,5,1,375,1,387,0.0,586.0
OX438727.1-3927814-3935362,visual_opsin_Ephemera_danica_LWS3,41.86,301,167,4,17,312,25,322,1.17e-77,240.0
OX438735.1-12245617-12263474,visual_opsin_Sogatella_furcifera_LW,41.333,300,168,4,44,337,25,322,3.5e-76,237.0
OX438718.1-11120969-11127898,visual_opsin_Dianemobius_nigrofasciatus_LW,39.073,302,172,3,18,311,25,322,1.83e-71,224.0
OX438734.1-8730974-8737816,visual_opsin_Ischnura_asiatica_LWE1,37.931,319,182,3,1,309,10,322,3.64e-73,228.0
OX438733.1-4280303-4305438,visual_opsin_Baetis_sp_AD2013_LW1,34.228,298,182,5,28,315,27,320,2.24e-48,162.0
OX438720.1-27978281-27980375,XP_047242728_Girardinichthys_multiradiatus_parietopsin,31.894,301,195,6,22,317,21,316,9.97e-46,156.0
OX438727.1-15597320-15602990,XP_041105867_opsin_3_Polyodon_spathula,35.179,307,178,10,48,346,36,329,1.93e-44,154.0
OX438729.1-15735722-15740718,XP_028970850_Esox_lucius_parietopsin,32.99,291,191,2,22,312,42,328,3.08e-45,156.0
OX438722.1-18617662-18631584,visual_opsin_S287,31.0,300,182,4,53,352,58,332,4.23e-44,154.0
OX438722.1-23588257-23590393,XP_010746869_Larimichthys_crocea_parapinopsin_a,28.814,295,203,4,7,300,15,303,2.29e-42,147.0
OX438733.1-7804593-7819746,NP_001104634_opsin3_D_rerio,32.74,281,180,4,24,301,35,309,1.4599999999999998e-40,142.0
OX438733.1-7837047-7845430,NP_001104634_opsin3_D_rerio,31.752,274,178,4,29,297,40,309,1.87e-41,144.0
OX438733.1-15969244-15973493,XP_026798920_Pangasianodon_hypophthalmus_VA_a,26.647,334,236,3,26,355,45,373,6.59e-42,147.0
OX438717.1-16650745-16653512,XP_019957125_Paralichthys_olivaceus_parapinopsin_b,92.33,339,23,3,1,336,1,339,0.0,630.0
OX438722.1-18016138-18017990,XP_034447798_Hippoglossus_hippoglossus_parapinopsin_a,95.322,342,15,1,1,341,1,342,0.0,662.0
OX438721.1-16644026-16645925,XP_034444265_Hippoglossus_hippoglossus_parietopsin,89.766,342,23,7,7,336,19,360,0.0,587.0
OX438722.1-20212682-20215906,visual_opsin_S162,85.629,334,48,0,1,334,1,334,0.0,615.0
OX438717.1-17607003-17608484,visual_opsin_S311,81.924,343,62,0,2,344,4,346,0.0,591.0
OX438717.1-17616224-17617745,visual_opsin_S198,89.244,344,37,0,1,344,5,348,0.0,628.0
OX438717.1-17624217-17626701,visual_opsin_S302,86.607,336,45,0,2,337,10,345,0.0,607.0
OX438717.1-17630333-17633654,visual_opsin_S74,88.663,344,39,0,1,344,2,345,0.0,630.0
OX438725.1-22944834-22952094,XP_048361977_Sphaerodactylus_townsendi_VA,33.333,285,184,3,32,314,44,324,1.79e-50,168.0
OX438717.1-7722672-7726084,visual_opsin_S201,91.545,343,27,1,3,343,10,352,0.0,642.0
OX438717.1-7730272-7732334,visual_opsin_S206,84.503,342,51,1,3,342,10,351,0.0,613.0
OX438717.1-7733940-7735447,visual_opsin_S200,90.988,344,27,1,3,342,10,353,0.0,632.0
OX438728.1-15641107-15663452,XP_040523482_opsin3_G_gallus,38.776,294,172,2,25,312,26,317,1.2500000000000001e-73,230.0
OX438723.1-8922806-8929709,XP_006638720_opsin_3_Lepisosteus_oculatus,38.225,293,172,2,22,308,10,299,5.8e-74,229.0
OX438730.1-5323124-5327535,XP_005996890_opsin_3_Latimeria_chalumnae,39.803,304,173,4,2,298,1,301,6.07e-76,233.0
OX438729.1-8182234-8229084,XP_040523482_opsin3_G_gallus,42.154,325,177,3,21,337,16,337,4.82e-86,262.0
OX438736.1-3311614-3327883,XP_040523482_opsin3_G_gallus,40.909,330,183,5,15,336,16,341,2.27e-81,250.0
OX438727.1-19233453-19248731,XP_034465048_Hippoglossus_hippoglossus_VA_a,94.574,387,18,3,1,384,1,387,0.0,746.0
CM028873.1-19386776-19388781,visual_opsin_S308,89.916,357,34,1,1,355,1,357,0.0,679.0
CM028874.1-24227602-24236090,NP_001104634_opsin3_D_rerio,74.935,387,85,5,1,375,1,387,0.0,591.0
CM028864.1-9062923-9081972,visual_opsin_Sogatella_furcifera_LW,41.0,300,169,4,44,337,25,322,6.78e-75,234.0
CM028875.1-14945000-14952477,visual_opsin_Ephemera_danica_LWS3,41.86,301,167,4,17,312,25,322,8.84e-78,241.0
CM028867.1-11862615-11869730,visual_opsin_S318,39.628,323,182,4,17,329,49,368,1.39e-71,226.0
CM028880.1-11940252-11947499,visual_opsin_Ischnura_asiatica_LWE1,37.931,319,182,3,1,309,10,322,4.7600000000000005e-73,227.0
CM028870.1-18831514-18853891,visual_opsin_Baetis_sp_AD2013_LW1,34.256,289,179,4,28,309,27,311,3.34e-48,161.0
CM028875.1-8338804-8345274,XP_041105867_opsin_3_Polyodon_spathula,35.179,307,178,10,48,346,36,329,1.93e-44,154.0
JAFBJV010000564.1-219-2057,XP_047242728_Girardinichthys_multiradiatus_parietopsin,31.561,301,196,6,22,317,21,316,2.1e-45,155.0
CM028876.1-13807348-13812362,XP_053544098_Ictalurus_punctatus_parietopsin,33.221,298,192,4,7,302,15,307,1.68e-45,157.0
CM028861.1-16445770-16458966,visual_opsin_Epiophlebia_superstes_LWD1,30.068,296,195,3,21,307,27,319,4.37e-43,149.0
CM028861.1-21438355-21440399,XP_010746869_Larimichthys_crocea_parapinopsin_a,28.814,295,203,4,7,300,15,303,1.59e-42,148.0
CM028870.1-13842865-13854243,NP_001104634_opsin3_D_rerio,32.384,281,181,4,24,301,35,309,1.64e-39,139.0
CM028870.1-13819619-13828476,NP_001104634_opsin3_D_rerio,31.818,286,184,5,29,309,40,319,2.6899999999999998e-42,146.0
CM028870.1-5504961-5509365,XP_026798920_Pangasianodon_hypophthalmus_VA_a,30.293,307,193,6,26,322,45,340,6.13e-41,144.0
CM028861.1-15768253-15770832,XP_034447798_Hippoglossus_hippoglossus_parapinopsin_a,95.322,342,15,1,1,341,1,342,0.0,659.0
CM028873.1-11062251-11065194,XP_019957125_Paralichthys_olivaceus_parapinopsin_b,92.035,339,24,3,1,336,1,339,0.0,630.0
CM028871.1-8532947-8534848,XP_034444265_Hippoglossus_hippoglossus_parietopsin,89.766,342,23,7,7,336,19,360,0.0,589.0
CM028861.1-18043206-18046453,visual_opsin_S162,85.329,334,49,0,1,334,1,334,0.0,613.0
CM028873.1-12037557-12038984,visual_opsin_S193,83.721,344,56,0,1,344,8,351,0.0,595.0
CM028873.1-12046490-12047994,visual_opsin_S198,88.953,344,38,0,1,344,5,348,0.0,627.0
CM028873.1-12052746-12055199,visual_opsin_S302,86.607,336,45,0,2,337,10,345,0.0,607.0
CM028873.1-12058174-12061168,visual_opsin_S74,88.663,344,39,0,1,344,2,345,0.0,630.0
CM028869.1-2043967-2050954,XP_048361977_Sphaerodactylus_townsendi_VA,33.333,285,184,3,32,314,44,324,1.68e-50,169.0
CM028868.1-16821700-16823619,visual_opsin_S296,82.544,338,59,0,1,338,1,338,0.0,588.0
CM028873.1-19395537-19399083,visual_opsin_S201,90.671,343,30,1,3,343,10,352,0.0,637.0
CM028873.1-19402155-19404193,visual_opsin_S206,83.918,342,53,1,3,342,10,351,0.0,612.0
CM028873.1-19405808-19407351,visual_opsin_S200,91.279,344,26,1,3,342,10,353,0.0,631.0
CM028877.1-16138423-16161984,XP_040523482_opsin3_G_gallus,39.116,294,171,2,23,310,26,317,8.36e-74,231.0
CM028874.1-16845709-16849783,XP_006638720_opsin_3_Lepisosteus_oculatus,37.748,302,177,3,2,295,1,299,3.74e-74,229.0
CM028879.1-12012083-12019093,XP_006638720_opsin_3_Lepisosteus_oculatus,38.567,293,171,2,22,308,10,299,2.1999999999999997e-74,230.0
CM028866.1-15521517-15537950,XP_040523482_opsin3_G_gallus,39.368,348,194,6,15,354,16,354,2.28e-80,247.0
CM028876.1-6154896-6209028,XP_040523482_opsin3_G_gallus,40.0,350,190,4,21,362,16,353,5.88e-87,265.0
CM028875.1-5651652-5666756,XP_034465048_Hippoglossus_hippoglossus_VA_a,94.574,387,18,3,1,384,1,387,0.0,744.0
OX374649.1-23238768-23240769,visual_opsin_S308,89.076,357,37,1,1,355,1,357,0.0,676.0
OX374659.1-7895283-7905719,NP_001104634_opsin3_D_rerio,75.452,387,83,5,1,375,1,387,0.0,595.0
OX374659.1-22689471-22697309,visual_opsin_Ephemera_danica_LWS3,41.86,301,167,4,17,312,25,322,4.41e-78,241.0
OX374668.1-8709856-8728516,visual_opsin_Sogatella_furcifera_LW,41.333,300,168,4,44,337,25,322,1.69e-76,238.0
OX374651.1-19777082-19784321,visual_opsin_Sogatella_furcifera_LW,40.397,302,168,3,18,311,25,322,4.16e-72,226.0
OX374664.1-5810665-5833433,visual_opsin_Baetis_sp_AD2013_LW1,34.564,298,181,5,28,315,27,320,3.73e-49,164.0
OX374650.1-1238623-1240442,XP_027030841_Tachysurus_fulvidraco_VA_a,29.968,317,203,8,20,324,51,360,3.17e-45,156.0
OX374659.1-10639822-10646257,XP_041105867_opsin_3_Polyodon_spathula,34.853,307,179,10,48,346,36,329,1.81e-44,154.0
OX374660.1-9558447-9563219,XP_053544098_Ictalurus_punctatus_parietopsin,32.886,298,193,4,7,302,15,307,9.85e-45,155.0
OX374653.1-4794927-4796899,XP_010746869_Larimichthys_crocea_parapinopsin_a,29.73,296,197,5,6,300,18,303,4.33e-44,152.0
OX374653.1-9956429-9971966,visual_opsin_S287,32.0,300,179,4,53,352,58,332,2.14e-44,155.0
OX374664.1-9361397-9377497,XP_040269222_Bufo_bufo_parietopsin,30.345,290,194,6,25,311,37,321,1.52e-39,139.0
OX374664.1-9391590-9404960,XP_040523482_opsin3_G_gallus,34.643,280,175,4,23,298,44,319,1.2e-44,153.0
OX374664.1-17893676-17903529,XP_026798920_Pangasianodon_hypophthalmus_VA_a,26.347,334,237,3,26,355,45,373,2.08e-40,143.0
OX374649.1-13922666-13925287,XP_019957125_Paralichthys_olivaceus_parapinopsin_b,92.33,339,23,3,1,336,1,339,0.0,632.0
OX374653.1-10567061-10569258,XP_034447798_Hippoglossus_hippoglossus_parapinopsin_a,95.029,342,16,1,1,341,1,342,0.0,645.0
OX374654.1-17719561-17721490,XP_034444265_Hippoglossus_hippoglossus_parietopsin,89.474,342,24,7,7,336,19,360,0.0,584.0
OX374653.1-8362339-8365712,visual_opsin_S162,85.928,334,47,0,1,334,1,334,0.0,615.0
OX374653.1-8692404-8693462,visual_opsin_S54,91.808,354,27,1,1,352,1,354,0.0,669.0
OX374649.1-12891818-12895008,visual_opsin_S74,88.953,344,38,0,1,344,2,345,0.0,636.0
OX374649.1-12902281-12903804,visual_opsin_S198,88.372,344,40,0,1,344,5,348,0.0,622.0
OX374649.1-12911198-12912687,visual_opsin_S311,82.507,343,60,0,2,344,4,346,0.0,593.0
OX374658.1-23886139-23894559,XP_026798920_Pangasianodon_hypophthalmus_VA_a,30.847,295,200,2,27,319,39,331,9.35e-51,169.0
OX374649.1-23219170-23220715,visual_opsin_S200,89.826,344,31,1,3,342,10,353,0.0,626.0
OX374649.1-23222324-23224380,visual_opsin_S206,84.795,342,50,1,3,342,10,351,0.0,618.0
OX374649.1-23227522-23231827,visual_opsin_S201,93.003,343,22,1,3,343,10,352,0.0,648.0
OX374661.1-9341001-9365748,XP_040523482_opsin3_G_gallus,39.116,294,171,2,25,312,26,317,7.41e-74,231.0
OX374655.1-20632701-20639841,XP_006638720_opsin_3_Lepisosteus_oculatus,38.908,293,170,2,22,308,10,299,5.58e-76,234.0
OX374662.1-5360626-5380716,XP_062815016_Anolis_carolinensis_pinopsin,40.0,280,166,1,21,298,32,311,1.91e-72,224.0
OX374660.1-17586318-17646882,XP_040523482_opsin3_G_gallus,41.538,325,179,3,21,337,16,337,2.85e-84,258.0
OX374667.1-18207410-18223698,XP_040523482_opsin3_G_gallus,42.484,306,164,5,15,312,16,317,6.210000000000001e-79,244.0
OX374659.1-6975111-6989451,XP_034465048_Hippoglossus_hippoglossus_VA_a,93.282,387,23,3,1,384,1,387,0.0,739.0
KI519611.1-3398267-3399658,visual_opsin_S147,89.577,355,36,1,1,354,1,355,0.0,672.0
KI519790.1-939769-941574,visual_opsin_S147,96.629,356,10,1,1,354,1,356,0.0,710.0
KI519811.1-992014-1007977,NP_001104634_opsin3_D_rerio,75.969,387,79,5,1,373,1,387,0.0,602.0
KI519746.1-962728-994869,visual_opsin_Anax_parthenope_LWE1,39.812,319,176,5,29,338,6,317,3.0800000000000005e-73,229.0
KI520032.1-262331-271923,visual_opsin_Inocellia_crassicornis_LW,38.462,299,152,4,17,284,25,322,8.69e-67,211.0
KI520203.1-188588-189985,visual_opsin_Aedes_aegypti_GPROP1_LW,40.741,324,175,6,13,328,8,322,5.55e-75,233.0
KI519616.1-3869934-3874956,visual_opsin_Cloeon_dipterum_LW1,39.241,316,179,4,1,309,10,319,3.0200000000000002e-77,238.0
KI519635.1-1057627-1065167,visual_opsin_Ischnura_asiatica_LWE1,35.88,301,183,4,18,311,25,322,9.63e-67,213.0
KI520008.1-332635-366205,visual_opsin_Indolestes_peregrinus_LWD2,36.396,283,165,4,30,301,27,305,2.11e-52,172.0
KI519652.1-2711568-2718684,XP_039927874_Hirundo_rustica_VA,30.45,289,191,5,34,318,39,321,1.41e-46,159.0
KI520218.1-231552-233231,XP_028983572_Betta_splendens_VA_a,32.653,343,201,12,28,353,39,368,1.37e-47,162.0
KI519637.1-3740305-3745175,NP_001296979_Columba_livia_pinopsin,30.968,310,195,4,11,307,12,315,4.43e-45,155.0
KI519667.1-775615-780145,XP_010746869_Larimichthys_crocea_parapinopsin_a,28.866,291,194,6,14,300,22,303,3.9e-43,149.0
KI519700.1-1198577-1207951,visual_opsin_S287,33.992,253,158,2,53,305,58,301,1.33e-40,145.0
KI519806.1-18373-29549,XP_040523482_opsin3_G_gallus,33.562,292,180,4,16,297,31,318,6.58e-47,159.0
KI519612.1-6712560-6715313,XP_008407942_Poecilia_reticulata_parapinopsin_b,96.687,332,7,3,1,328,16,347,0.0,641.0
KI519700.1-1922716-1924985,XP_008412918_Poecilia_reticulata_parapinopsin_a,93.86,342,19,2,1,340,1,342,0.0,646.0
KI520245.1-43608-45274,XP_008410053_Poecilia_reticulata_parietopsin,89.091,330,17,8,1,312,1,329,0.0,556.0
KI519745.1-393096-394157,visual_opsin_S109,95.763,354,14,1,1,353,1,354,0.0,706.0
KI519745.1-939669-943970,visual_opsin_S164,85.924,341,47,1,1,340,1,341,0.0,632.0
KI519612.1-5729328-5730808,visual_opsin_S151,99.128,344,3,0,1,344,9,352,0.0,698.0
KI519612.1-5743094-5747756,visual_opsin_S152,97.965,344,7,0,1,344,2,345,0.0,698.0
KI519664.1-622724-626907,BR002525_C_altera_VA_opsin,30.903,288,197,2,25,311,36,322,1.23e-50,169.0
KI519664.1-694805-698371,BR002525_C_altera_VA_opsin,30.903,288,197,2,25,311,36,322,1.74e-50,169.0
KI519791.1-12351-13930,visual_opsin_S153,96.491,342,10,1,3,342,10,351,0.0,676.0
KI519791.1-8644-10450,visual_opsin_S154,98.251,343,4,1,5,345,10,352,0.0,690.0
KI519680.1-1167947-1196477,NP_001104634_opsin3_D_rerio,37.202,336,196,4,11,340,3,329,3.23e-76,236.0
KI519613.1-1212541-1215911,XP_006638720_opsin_3_Lepisosteus_oculatus,37.584,298,174,2,6,294,5,299,1.74e-72,225.0
KI519678.1-2372617-2383888,XP_040523482_opsin3_G_gallus,40.391,307,170,4,10,306,9,312,1.7999999999999997e-74,231.0
KI519682.1-2025633-2064250,XP_040523482_opsin3_G_gallus,40.923,325,182,3,18,335,21,342,6.9e-83,254.0
KI519809.1-562411-574469,XP_008428640_Poecilia_reticulata_VA_a,98.708,387,2,3,1,384,1,387,0.0,769.0
KQ546212.1-242439-244233,visual_opsin_S147,97.472,356,7,1,1,354,1,356,0.0,716.0
KQ546265.1-181555-182946,visual_opsin_S147,89.577,355,36,1,1,354,1,355,0.0,675.0
KQ545789.1-451360-460528,NP_001104634_opsin3_D_rerio,75.711,387,80,5,1,373,1,387,0.0,598.0
KQ545622.1-21322-56489,visual_opsin_Anax_parthenope_LWE1,39.812,319,176,5,29,338,6,317,3.11e-73,229.0
KQ546251.1-152215-164531,visual_opsin_Inocellia_crassicornis_LW,38.462,299,152,4,17,284,25,322,8.69e-67,211.0
KQ548864.1-22396-23793,visual_opsin_Aedes_aegypti_GPROP1_LW,41.049,324,174,6,13,328,8,322,4.29e-75,233.0
KQ545654.1-311732-316769,visual_opsin_Cloeon_dipterum_LW1,39.241,316,179,4,1,309,10,319,3.19e-77,238.0
KQ548235.1-25534-33069,visual_opsin_Ischnura_asiatica_LWE1,35.88,301,183,4,18,311,25,322,9.63e-67,213.0
KQ545455.1-114368-121775,XP_047242728_Girardinichthys_multiradiatus_parietopsin,33.559,295,183,8,23,310,18,306,2.12e-46,158.0
KQ546591.1-175287-176972,XP_047242728_Girardinichthys_multiradiatus_parietopsin,33.555,301,190,6,21,316,21,316,3.6000000000000004e-47,160.0
KQ545612.1-134502-139386,XP_007254640_Astyanax_mexicanus_parapinopsin_b,32.5,280,181,2,21,300,33,304,1.79e-45,157.0
KQ545346.1-14217-18709,XP_010746869_Larimichthys_crocea_parapinopsin_a,28.866,291,194,6,14,300,22,303,4.070000000000001e-43,149.0
KQ545639.1-187183-202622,visual_opsin_S287,33.992,253,158,2,53,305,58,301,1.29e-40,145.0
KQ547788.1-6801-17824,XP_040523482_opsin3_G_gallus,33.904,292,179,4,16,297,31,318,6.63e-48,161.0
KQ545448.1-460957-463696,XP_008407942_Poecilia_reticulata_parapinopsin_b,96.687,332,7,3,1,328,16,347,0.0,641.0
KQ545645.1-326021-328204,XP_008412918_Poecilia_reticulata_parapinopsin_a,94.152,342,18,2,1,340,1,342,0.0,647.0
KQ545580.1-261249-262864,XP_008410053_Poecilia_reticulata_parietopsin,89.091,330,17,8,1,312,1,329,0.0,556.0
KQ545583.1-246941-251601,visual_opsin_S164,85.63,341,48,1,1,340,1,341,0.0,630.0
KQ546131.1-175315-176376,visual_opsin_S109,95.763,354,14,1,1,353,1,354,0.0,704.0
KQ545903.1-23593-25072,visual_opsin_S151,99.128,344,3,0,1,344,9,352,0.0,698.0
KQ545903.1-46295-54142,visual_opsin_S152,97.384,344,9,0,1,344,2,345,0.0,694.0
KQ545605.1-585601-589768,BR002525_C_altera_VA_opsin,30.903,288,197,2,25,311,36,322,1.32e-50,169.0
KQ547048.1-12332-13911,visual_opsin_S153,96.199,342,11,1,3,342,10,351,0.0,679.0
KQ547048.1-8651-10456,visual_opsin_S154,97.959,343,5,1,5,345,10,352,0.0,690.0
KQ546698.1-97907-132035,NP_001104634_opsin3_D_rerio,36.905,336,197,4,11,340,3,329,1.37e-75,234.0
KQ545474.1-454500-468559,XP_040523482_opsin3_G_gallus,40.317,315,177,4,3,309,1,312,1.37e-76,236.0
KQ547984.1-26621-29974,XP_006638720_opsin_3_Lepisosteus_oculatus,39.085,284,161,2,20,294,19,299,7.95e-72,223.0
KQ545341.1-25869-64462,XP_040523482_opsin3_G_gallus,40.923,325,182,3,18,335,21,342,6.9e-83,254.0
KQ548369.1-29181-41485,XP_008428640_Poecilia_reticulata_VA_a,98.45,387,3,3,1,384,1,387,0.0,764.0
